parity,mac,mip,cm,V,Q_keep,Q_replace,cow_value,action
3,11,2,1,2423.63,2423.63,2051.17,372.46,keep
3,11,3,0,2844.90,2844.90,2142.58,702.33,keep
3,11,3,1,2582.30,2582.30,2051.17,531.13,keep
3,11,4,0,3003.96,3003.96,2142.58,861.38,keep
3,11,4,1,2740.76,2740.76,2051.17,689.60,keep
3,11,5,0,3160.99,3160.99,2142.58,1018.42,keep
3,11,5,1,2898.27,2898.27,2051.17,847.10,keep
3,11,6,0,3314.04,3314.04,2142.58,1171.46,keep
3,11,6,1,3055.91,3055.91,2051.17,1004.74,keep
3,11,7,0,3460.24,3460.24,2142.58,1317.67,keep
3,11,7,1,3222.81,3222.81,2051.17,1171.64,keep
3,11,8,0,3594.22,3594.22,2232.34,1361.89,keep
3,11,8,1,3440.10,3440.10,2092.46,1347.64,keep
3,12,0,0,2150.89,2085.93,2150.89,-64.97,replace
3,12,0,1,2054.99,1878.90,2054.99,-176.09,replace
3,12,2,0,2612.65,2612.65,2150.89,461.76,keep
3,12,2,1,2363.81,2363.81,2054.99,308.82,keep
3,12,3,0,2780.29,2780.29,2150.89,629.40,keep
3,12,3,1,2530.53,2530.53,2054.99,475.54,keep
3,12,4,0,2948.77,2948.77,2150.89,797.88,keep
3,12,4,1,2698.33,2698.33,2054.99,643.34,keep
3,12,5,0,3116.72,3116.72,2150.89,965.83,keep
3,12,5,1,2866.51,2866.51,2054.99,811.52,keep
3,12,6,0,3282.37,3282.37,2150.89,1131.48,keep
3,12,6,1,3036.04,3036.04,2054.99,981.05,keep
3,12,7,0,3443.16,3443.16,2150.89,1292.27,keep
3,12,7,1,3215.00,3215.00,2054.99,1160.01,keep
3,12,8,0,3594.21,3594.21,2232.33,1361.88,keep
3,12,8,1,3440.09,3440.09,2092.45,1347.64,keep
3,12,9,0,3932.34,3932.34,2232.33,1700.01,keep
3,12,9,1,3725.22,3725.22,2092.45,1632.76,keep
3,13,0,0,2158.59,2076.68,2158.59,-81.91,replace
3,13,0,1,2058.53,1877.10,2058.53,-181.43,replace
3,13,3,0,2720.99,2720.99,2158.59,562.40,keep
3,13,3,1,2483.09,2483.09,2058.53,424.56,keep
3,13,4,0,2898.05,2898.05,2158.59,739.46,keep
3,13,4,1,2659.37,2659.37,2058.53,600.84,keep
3,13,5,0,3075.96,3075.96,2158.59,917.37,keep
3,13,5,1,2837.30,2837.30,2058.53,778.77,keep
3,13,6,0,3253.16,3253.16,2158.59,1094.57,keep
3,13,6,1,3017.72,3017.72,2058.53,959.19,keep
3,13,7,0,3427.37,3427.37,2158.59,1268.78,keep
3,13,7,1,3207.78,3207.78,2058.53,1149.25,keep
3,13,8,0,3594.21,3594.21,2232.33,1361.88,keep
3,13,8,1,3440.09,3440.09,2092.45,1347.64,keep
3,13,9,0,3932.34,3932.34,2232.33,1700.01,keep
3,13,9,1,3725.21,3725.21,2092.45,1632.76,keep
3,14,0,0,2165.68,2068.16,2165.68,-97.52,replace
3,14,0,1,2061.79,1875.42,2061.79,-186.37,replace
3,14,4,0,2851.62,2851.62,2165.68,685.95,keep
3,14,4,1,2623.75,2623.75,2061.79,561.96,keep
3,14,5,0,3038.60,3038.60,2165.68,872.92,keep
3,14,5,1,2810.55,2810.55,2061.79,748.77,keep
3,14,6,0,3226.34,3226.34,2165.68,1060.67,keep
3,14,6,1,3000.91,3000.91,2061.79,939.13,keep
3,14,7,0,3412.84,3412.84,2165.68,1247.17,keep
3,14,7,1,3201.13,3201.13,2061.79,1139.35,keep
3,14,8,0,3594.21,3594.21,2232.33,1361.88,keep
3,14,8,1,3440.09,3440.09,2092.45,1347.64,keep
3,14,9,0,3932.34,3932.34,2232.33,1700.01,keep
3,14,9,1,3725.21,3725.21,2092.45,1632.76,keep
3,15,0,0,2172.17,2060.33,2172.17,-111.84,replace
3,15,0,1,2064.77,1873.87,2064.77,-190.90,replace
3,15,5,0,3004.47,3004.47,2172.17,832.30,keep
3,15,5,1,2786.14,2786.14,2064.77,721.36,keep
3,15,6,0,3201.82,3201.82,2172.17,1029.65,keep
3,15,6,1,2985.55,2985.55,2064.77,920.78,keep
3,15,7,0,3399.54,3399.54,2172.17,1227.37,keep
3,15,7,1,3195.05,3195.05,2064.77,1130.28,keep
3,15,8,0,3594.21,3594.21,2232.33,1361.88,keep
3,15,8,1,3440.09,3440.09,2092.45,1347.64,keep
3,15,9,0,3932.34,3932.34,2232.33,1700.01,keep
3,15,9,1,3725.21,3725.21,2092.45,1632.76,keep
3,16,0,0,2178.10,2053.17,2178.10,-124.93,replace
3,16,0,1,2067.50,1872.44,2067.50,-195.06,replace
3,16,6,0,3179.45,3179.45,2178.10,1001.36,keep
3,16,6,1,2971.55,2971.55,2067.50,904.05,keep
3,16,7,0,3387.39,3387.39,2178.10,1209.30,keep
3,16,7,1,3189.50,3189.50,2067.50,1122.00,keep
3,16,8,0,3594.21,3594.21,2232.33,1361.88,keep
3,16,8,1,3440.09,3440.09,2092.45,1347.64,keep
3,16,9,0,3932.34,3932.34,2232.33,1700.01,keep
3,16,9,1,3725.21,3725.21,2092.45,1632.76,keep
3,17,0,0,2183.49,2046.64,2183.49,-136.85,replace
3,17,0,1,2069.98,1871.14,2069.98,-198.85,replace
3,17,7,0,3376.33,3376.33,2183.49,1192.84,keep
3,17,7,1,3184.44,3184.44,2069.98,1114.46,keep
3,17,8,0,3594.21,3594.21,2232.33,1361.88,keep
3,17,8,1,3440.09,3440.09,2092.45,1347.64,keep
3,17,9,0,3932.34,3932.34,2232.33,1700.01,keep
3,17,9,1,3725.21,3725.21,2092.45,1632.76,keep
3,18,0,0,2188.39,2040.70,2188.39,-147.70,replace
3,18,0,1,2072.24,1869.94,2072.24,-202.29,replace
3,18,8,0,3594.21,3594.21,2232.33,1361.88,keep
3,18,8,1,3440.09,3440.09,2092.45,1347.64,keep
3,18,9,0,3932.34,3932.34,2232.33,1700.01,keep
3,18,9,1,3725.21,3725.21,2092.45,1632.76,keep
3,19,0,0,2192.84,2126.42,2192.84,-66.42,replace
3,19,0,1,2074.28,1939.73,2074.28,-134.55,replace
3,19,9,0,3932.34,3932.34,2232.33,1700.01,keep
3,19,9,1,3725.21,3725.21,2092.45,1632.76,keep
3,20,0,0,2296.18,2296.18,2196.86,99.32,keep
3,20,0,1,2106.39,2106.39,2076.13,30.26,keep
4,1,0,0,3076.41,3076.41,2178.71,897.71,keep
4,1,0,1,2689.85,2689.85,2088.63,601.22,keep
4,2,0,0,3017.00,3017.00,2106.91,910.09,keep
4,2,0,1,2600.31,2600.31,2043.91,556.40,keep
4,3,0,0,2936.08,2936.08,2082.06,854.02,keep
4,3,0,1,2489.11,2489.11,2027.35,461.77,keep
4,4,0,0,2759.96,2759.96,2077.30,682.66,keep
4,4,0,1,2328.90,2328.90,2022.90,306.00,keep
4,4,1,0,3258.63,3258.63,2077.30,1181.33,keep
4,4,1,1,2877.56,2877.56,2022.90,854.66,keep
4,5,0,0,2595.24,2595.24,2081.62,513.61,keep
4,5,0,1,2186.66,2186.66,2023.90,162.76,keep
4,5,1,0,3133.10,3133.10,2081.62,1051.47,keep
4,5,1,1,2768.56,2768.56,2023.90,744.66,keep
4,5,2,0,3228.80,3228.80,2081.62,1147.17,keep
4,5,2,1,2863.64,2863.64,2023.90,839.74,keep
4,6,0,0,2448.04,2448.04,2089.94,358.10,keep
4,6,0,1,2075.36,2075.36,2027.29,48.07,keep
4,6,1,0,3011.07,3011.07,2089.94,921.13,keep
4,6,1,1,2663.87,2663.87,2027.29,636.58,keep
4,6,2,0,3118.95,3118.95,2089.94,1029.01,keep
4,6,2,1,2771.05,2771.05,2027.29,743.76,keep
4,6,3,0,3220.10,3220.10,2089.94,1130.16,keep
4,6,3,1,2871.65,2871.65,2027.29,844.36,keep
4,7,0,0,2322.73,2322.73,2099.85,222.88,keep
4,7,0,1,2031.66,1993.25,2031.66,-38.41,replace
4,7,1,0,2894.11,2894.11,2099.85,794.26,keep
4,7,1,1,2564.33,2564.33,2031.66,532.67,keep
4,7,2,0,3013.26,3013.26,2099.85,913.41,keep
4,7,2,1,2682.69,2682.69,2031.66,651.03,keep
4,7,3,0,3127.29,3127.29,2099.85,1027.44,keep
4,7,3,1,2796.06,2796.06,2031.66,764.41,keep
4,7,4,0,3234.16,3234.16,2099.85,1134.31,keep
4,7,4,1,2902.76,2902.76,2031.66,871.10,keep
4,8,0,0,2223.86,2223.86,2110.20,113.66,keep
4,8,0,1,2036.33,1930.90,2036.33,-105.44,replace
4,8,1,0,2783.36,2783.36,2110.20,673.16,keep
4,8,1,1,2470.59,2470.59,2036.33,434.26,keep
4,8,2,0,2912.88,2912.88,2110.20,802.68,keep
4,8,2,1,2599.24,2599.24,2036.33,562.91,keep
4,8,3,0,3038.81,3038.81,2110.20,928.62,keep
4,8,3,1,2724.43,2724.43,2036.33,688.10,keep
4,8,4,0,3159.30,3159.30,2110.20,1049.10,keep
4,8,4,1,2844.58,2844.58,2036.33,808.25,keep
4,8,5,0,3272.16,3272.16,2110.20,1161.96,keep
4,8,5,1,2958.65,2958.65,2036.33,922.32,keep
4,9,0,0,2157.69,2157.69,2120.41,37.29,keep
4,9,0,1,2040.99,1892.21,2040.99,-148.79,replace
4,9,1,0,2679.52,2679.52,2120.41,559.11,keep
4,9,1,1,2383.06,2383.06,2040.99,342.06,keep
4,9,2,0,2818.54,2818.54,2120.41,698.13,keep
4,9,2,1,2521.14,2521.14,2040.99,480.14,keep
4,9,3,0,2955.43,2955.43,2120.41,835.02,keep
4,9,3,1,2657.19,2657.19,2040.99,616.19,keep
4,9,4,0,3088.50,3088.50,2120.41,968.10,keep
4,9,4,1,2789.79,2789.79,2040.99,748.80,keep
4,9,5,0,3215.76,3215.76,2120.41,1095.36,keep
4,9,5,1,2917.95,2917.95,2040.99,876.95,keep
4,9,6,0,3334.70,3334.70,2120.41,1214.29,keep
4,9,6,1,3043.10,3043.10,2040.99,1002.10,keep
4,10,0,0,2130.20,2124.65,2130.20,-5.55,replace
4,10,0,1,2045.48,1876.86,2045.48,-168.62,replace
4,10,1,0,2582.93,2582.93,2130.20,452.73,keep
4,10,1,1,2301.88,2301.88,2045.48,256.40,keep
4,10,2,0,2730.62,2730.62,2130.20,600.42,keep
4,10,2,1,2448.57,2448.57,2045.48,403.09,keep
4,10,3,0,2877.54,2877.54,2130.20,747.34,keep
4,10,3,1,2594.57,2594.57,2045.48,549.09,keep
4,10,4,0,3022.20,3022.20,2130.20,892.00,keep
4,10,4,1,2738.63,2738.63,2045.48,693.14,keep
4,10,5,0,3162.78,3162.78,2130.20,1032.58,keep
4,10,5,1,2879.81,2879.81,2045.48,834.33,keep
4,10,6,0,3296.97,3296.97,2130.20,1166.77,keep
4,10,6,1,3019.35,3019.35,2045.48,973.87,keep
4,10,7,0,3421.45,3421.45,2130.20,1291.25,keep
4,10,7,1,3167.84,3167.84,2045.48,1122.35,keep
4,11,0,0,2139.43,2097.72,2139.43,-41.72,replace
4,11,0,1,2049.72,1878.29,2049.72,-171.43,replace
4,11,1,0,2493.65,2493.65,2139.43,354.22,keep
4,11,1,1,2227.02,2227.02,2049.72,177.30,keep
4,11,2,0,2649.23,2649.23,2139.43,509.80,keep
4,11,2,1,2381.55,2381.55,2049.72,331.82,keep
4,11,3,0,2805.32,2805.32,2139.43,665.89,keep
4,11,3,1,2536.64,2536.64,2049.72,486.92,keep
4,11,4,0,2960.59,2960.59,2139.43,821.16,keep
4,11,4,1,2691.18,2691.18,2049.72,641.46,keep
4,11,5,0,3113.42,3113.42,2139.43,973.99,keep
4,11,5,1,2844.35,2844.35,2049.72,794.62,keep
4,11,6,0,3261.73,3261.73,2139.43,1122.29,keep
4,11,6,1,2997.20,2997.20,2049.72,947.48,keep
4,11,7,0,3402.46,3402.46,2139.43,1263.03,keep
4,11,7,1,3159.15,3159.15,2049.72,1109.43,keep
4,11,8,0,3529.67,3529.67,2232.34,1297.33,keep
4,11,8,1,3373.33,3373.33,2092.46,1280.87,keep
4,12,0,0,2148.04,2087.40,2148.04,-60.65,replace
4,12,0,1,2053.68,1876.31,2053.68,-177.37,replace
4,12,2,0,2574.30,2574.30,2148.04,426.25,keep
4,12,2,1,2319.95,2319.95,2053.68,266.27,keep
4,12,3,0,2738.73,2738.73,2148.04,590.69,keep
4,12,3,1,2483.31,2483.31,2053.68,429.63,keep
4,12,4,0,2903.69,2903.69,2148.04,755.65,keep
4,12,4,1,2647.43,2647.43,2053.68,593.76,keep
4,12,5,0,3067.74,3067.74,2148.04,919.70,keep
4,12,5,1,2811.58,2811.58,2053.68,757.90,keep
4,12,6,0,3229.02,3229.02,2148.04,1080.98,keep
4,12,6,1,2976.68,2976.68,2053.68,923.00,keep
4,12,7,0,3384.79,3384.79,2148.04,1236.75,keep
4,12,7,1,3151.08,3151.08,2053.68,1097.40,keep
4,12,8,0,3529.66,3529.66,2232.33,1297.33,keep
4,12,8,1,3373.32,3373.32,2092.45,1280.87,keep
4,12,9,0,3867.67,3867.67,2232.33,1635.34,keep
4,12,9,1,3658.85,3658.85,2092.45,1566.40,keep
4,13,0,0,2156.01,2077.82,2156.01,-78.19,replace
4,13,0,1,2057.34,1874.45,2057.34,-182.89,replace
4,13,3,0,2677.61,2677.61,2156.01,521.60,keep
4,13,3,1,2434.44,2434.44,2057.34,377.10,keep
4,13,4,0,2851.39,2851.39,2156.01,695.38,keep
4,13,4,1,2607.28,2607.28,2057.34,549.94,keep
4,13,5,0,3025.69,3025.69,2156.01,869.68,keep
4,13,5,1,2781.45,2781.45,2057.34,724.10,keep
4,13,6,0,3198.86,3198.86,2156.01,1042.85,keep
4,13,6,1,2957.76,2957.76,2057.34,900.42,keep
4,13,7,0,3368.47,3368.47,2156.01,1212.45,keep
4,13,7,1,3143.62,3143.62,2057.34,1086.28,keep
4,13,8,0,3529.66,3529.66,2232.33,1297.33,keep
4,13,8,1,3373.32,3373.32,2092.45,1280.87,keep
4,13,9,0,3867.67,3867.67,2232.33,1635.34,keep
4,13,9,1,3658.84,3658.84,2092.45,1566.40,keep
4,14,0,0,2163.34,2068.99,2163.34,-94.35,replace
4,14,0,1,2060.72,1872.72,2060.72,-187.99,replace
4,14,4,0,2803.51,2803.51,2163.34,640.17,keep
4,14,4,1,2570.56,2570.56,2060.72,509.84,keep
4,14,5,0,2987.14,2987.14,2163.34,823.79,keep
4,14,5,1,2753.85,2753.85,2060.72,693.13,keep
4,14,6,0,3171.17,3171.17,2163.34,1007.83,keep
4,14,6,1,2940.41,2940.41,2060.72,879.69,keep
4,14,7,0,3353.45,3353.45,2163.34,1190.10,keep
4,14,7,1,3136.76,3136.76,2060.72,1076.05,keep
4,14,8,0,3529.65,3529.65,2232.33,1297.33,keep
4,14,8,1,3373.32,3373.32,2092.45,1280.87,keep
4,14,9,0,3867.67,3867.67,2232.33,1635.34,keep
4,14,9,1,3658.84,3658.84,2092.45,1566.40,keep
4,15,0,0,2170.06,2060.88,2170.06,-109.18,replace
4,15,0,1,2063.81,1871.13,2063.81,-192.68,replace
4,15,5,0,2951.92,2951.92,2170.06,781.86,keep
4,15,5,1,2728.66,2728.66,2063.81,664.85,keep
4,15,6,0,3145.84,3145.84,2170.06,975.78,keep
4,15,6,1,2924.54,2924.54,2063.81,860.74,keep
4,15,7,0,3339.69,3339.69,2170.06,1169.62,keep
4,15,7,1,3130.48,3130.48,2063.81,1066.67,keep
4,15,8,0,3529.65,3529.65,2232.33,1297.33,keep
4,15,8,1,3373.32,3373.32,2092.45,1280.87,keep
4,15,9,0,3867.67,3867.67,2232.33,1635.34,keep
4,15,9,1,3658.84,3658.84,2092.45,1566.40,keep
4,16,0,0,2176.20,2053.47,2176.20,-122.73,replace
4,16,0,1,2066.63,1869.66,2066.63,-196.97,replace
4,16,6,0,3122.75,3122.75,2176.20,946.55,keep
4,16,6,1,2910.08,2910.08,2066.63,843.45,keep
4,16,7,0,3327.12,3327.12,2176.20,1150.93,keep
4,16,7,1,3124.74,3124.74,2066.63,1058.11,keep
4,16,8,0,3529.65,3529.65,2232.33,1297.33,keep
4,16,8,1,3373.31,3373.31,2092.45,1280.87,keep
4,16,9,0,3867.67,3867.67,2232.33,1635.34,keep
4,16,9,1,3658.84,3658.84,2092.45,1566.40,keep
4,17,0,0,2181.78,2046.70,2181.78,-135.08,replace
4,17,0,1,2069.20,1868.31,2069.20,-200.89,replace
4,17,7,0,3315.69,3315.69,2181.78,1133.90,keep
4,17,7,1,3119.52,3119.52,2069.20,1050.32,keep
4,17,8,0,3529.65,3529.65,2232.33,1297.33,keep
4,17,8,1,3373.31,3373.31,2092.45,1280.87,keep
4,17,9,0,3867.67,3867.67,2232.33,1635.34,keep
4,17,9,1,3658.84,3658.84,2092.45,1566.40,keep
4,18,0,0,2186.86,2040.55,2186.86,-146.31,replace
4,18,0,1,2071.53,1867.08,2071.53,-204.45,replace
4,18,8,0,3529.65,3529.65,2232.33,1297.33,keep
4,18,8,1,3373.31,3373.31,2092.45,1280.87,keep
4,18,9,0,3867.67,3867.67,2232.33,1635.34,keep
4,18,9,1,3658.84,3658.84,2092.45,1566.40,keep
4,19,0,0,2191.46,2127.56,2191.46,-63.90,replace
4,19,0,1,2073.65,1937.44,2073.65,-136.21,replace
4,19,9,0,3867.67,3867.67,2232.33,1635.34,keep
4,19,9,1,3658.84,3658.84,2092.45,1566.40,keep
4,20,0,0,2297.06,2297.06,2195.62,101.45,keep
4,20,0,1,2104.00,2104.00,2075.56,28.44,keep
5,1,0,0,3012.64,3012.64,2177.46,835.18,keep
5,1,0,1,2624.18,2624.18,2088.06,536.12,keep
5,2,0,0,2948.66,2948.66,2104.98,843.68,keep
5,2,0,1,2530.77,2530.77,2043.03,487.74,keep
5,3,0,0,2862.34,2862.34,2079.93,782.41,keep
5,3,0,1,2416.97,2416.97,2026.36,390.60,keep
5,4,0,0,2689.73,2689.73,2075.16,614.57,keep
5,4,0,1,2261.87,2261.87,2021.92,239.95,keep
5,4,1,0,3191.33,3191.33,2075.16,1116.17,keep
5,4,1,1,2807.51,2807.51,2021.92,785.60,keep
5,5,0,0,2531.26,2531.26,2079.57,451.70,keep
5,5,0,1,2128.74,2128.74,2022.95,105.79,keep
5,5,1,0,3064.72,3064.72,2079.57,985.15,keep
5,5,1,1,2697.61,2697.61,2022.95,674.66,keep
5,5,2,0,3156.46,3156.46,2079.57,1076.89,keep
5,5,2,1,2788.70,2788.70,2022.95,765.74,keep
5,6,0,0,2392.99,2392.99,2088.01,304.98,keep
5,6,0,1,2034.44,2034.44,2026.40,8.04,keep
5,6,1,0,2941.61,2941.61,2088.01,853.61,keep
5,6,1,1,2592.03,2592.03,2026.40,565.63,keep
5,6,2,0,3045.62,3045.62,2088.01,957.61,keep
5,6,2,1,2695.28,2695.28,2026.40,668.88,keep
5,6,3,0,3142.62,3142.62,2088.01,1054.61,keep
5,6,3,1,2791.69,2791.69,2026.40,765.29,keep
5,7,0,0,2277.71,2277.71,2098.05,179.66,keep
5,7,0,1,2030.83,1959.97,2030.83,-70.86,replace
5,7,1,0,2823.61,2823.61,2098.05,725.56,keep
5,7,1,1,2491.62,2491.62,2030.83,460.79,keep
5,7,2,0,2938.96,2938.96,2098.05,840.90,keep
5,7,2,1,2606.12,2606.12,2030.83,575.29,keep
5,7,3,0,3048.93,3048.93,2098.05,950.87,keep
5,7,3,1,2715.39,2715.39,2030.83,684.56,keep
5,7,4,0,3151.47,3151.47,2098.05,1053.41,keep
5,7,4,1,2817.68,2817.68,2030.83,786.85,keep
5,8,0,0,2191.37,2191.37,2108.54,82.83,keep
5,8,0,1,2035.57,1906.89,2035.57,-128.68,replace
5,8,1,0,2711.87,2711.87,2108.54,603.33,keep
5,8,1,1,2397.07,2397.07,2035.57,361.50,keep
5,8,2,0,2837.65,2837.65,2108.54,729.10,keep
5,8,2,1,2521.92,2521.92,2035.57,486.34,keep
5,8,3,0,2959.61,2959.61,2108.54,851.06,keep
5,8,3,1,2643.07,2643.07,2035.57,607.50,keep
5,8,4,0,3075.87,3075.87,2108.54,967.32,keep
5,8,4,1,2758.92,2758.92,2035.57,723.35,keep
5,8,5,0,3184.19,3184.19,2108.54,1075.65,keep
5,8,5,1,2868.35,2868.35,2035.57,832.78,keep
5,9,0,0,2139.95,2139.95,2118.89,21.06,keep
5,9,0,1,2040.30,1878.85,2040.30,-161.44,replace
5,9,1,0,2607.09,2607.09,2118.89,488.20,keep
5,9,1,1,2308.77,2308.77,2040.30,268.47,keep
5,9,2,0,2742.43,2742.43,2118.89,623.53,keep
5,9,2,1,2443.10,2443.10,2040.30,402.80,keep
5,9,3,0,2875.42,2875.42,2118.89,756.53,keep
5,9,3,1,2575.18,2575.18,2040.30,534.88,keep
5,9,4,0,3004.36,3004.36,2118.89,885.47,keep
5,9,4,1,2703.57,2703.57,2040.30,663.27,keep
5,9,5,0,3127.20,3127.20,2118.89,1008.31,keep
5,9,5,1,2827.20,2827.20,2040.30,786.90,keep
5,9,6,0,3241.37,3241.37,2118.89,1122.47,keep
5,9,6,1,2947.43,2947.43,2040.30,907.13,keep
5,10,0,0,2128.82,2109.88,2128.82,-18.94,replace
5,10,0,1,2044.85,1865.53,2044.85,-179.32,replace
5,10,1,0,2509.63,2509.63,2128.82,380.81,keep
5,10,1,1,2226.88,2226.88,2044.85,182.03,keep
5,10,2,0,2653.69,2653.69,2128.82,524.87,keep
5,10,2,1,2369.86,2369.86,2044.85,325.01,keep
5,10,3,0,2796.79,2796.79,2128.82,667.97,keep
5,10,3,1,2511.96,2511.96,2044.85,467.12,keep
5,10,4,0,2937.40,2937.40,2128.82,808.58,keep
5,10,4,1,2651.88,2651.88,2044.85,607.03,keep
5,10,5,0,3073.66,3073.66,2128.82,944.84,keep
5,10,5,1,2788.64,2788.64,2044.85,743.79,keep
5,10,6,0,3203.21,3203.21,2128.82,1074.39,keep
5,10,6,1,2923.40,2923.40,2044.85,878.55,keep
5,10,7,0,3322.57,3322.57,2128.82,1193.75,keep
5,10,7,1,3066.79,3066.79,2044.85,1021.94,keep
5,11,0,0,2138.18,2097.71,2138.18,-40.47,replace
5,11,0,1,2049.14,1876.33,2049.14,-172.81,replace
5,11,1,0,2419.54,2419.54,2138.18,281.36,keep
5,11,1,1,2151.36,2151.36,2049.14,102.21,keep
5,11,2,0,2571.54,2571.54,2138.18,433.36,keep
5,11,2,1,2302.22,2302.22,2049.14,253.08,keep
5,11,3,0,2723.87,2723.87,2138.18,585.69,keep
5,11,3,1,2453.47,2453.47,2049.14,404.33,keep
5,11,4,0,2875.17,2875.17,2138.18,736.99,keep
5,11,4,1,2603.95,2603.95,2049.14,554.81,keep
5,11,5,0,3023.77,3023.77,2138.18,885.60,keep
5,11,5,1,2752.79,2752.79,2049.14,703.64,keep
5,11,6,0,3167.56,3167.56,2138.18,1029.38,keep
5,11,6,1,2900.99,2900.99,2049.14,851.84,keep
5,11,7,0,3303.34,3303.34,2138.18,1165.16,keep
5,11,7,1,3058.00,3058.00,2049.14,1008.86,keep
5,11,8,0,3424.67,3424.67,2232.34,1192.33,keep
5,11,8,1,3268.04,3268.04,2092.46,1175.59,keep
5,12,0,0,2146.90,2087.24,2146.90,-59.67,replace
5,12,0,1,2053.15,1874.33,2053.15,-178.82,replace
5,12,2,0,2495.90,2495.90,2146.90,349.00,keep
5,12,2,1,2240.06,2240.06,2053.15,186.90,keep
5,12,3,0,2656.63,2656.63,2146.90,509.73,keep
5,12,3,1,2399.63,2399.63,2053.15,346.48,keep
5,12,4,0,2817.69,2817.69,2146.90,670.78,keep
5,12,4,1,2559.76,2559.76,2053.15,506.60,keep
5,12,5,0,2977.61,2977.61,2146.90,830.71,keep
5,12,5,1,2719.66,2719.66,2053.15,666.50,keep
5,12,6,0,3134.49,3134.49,2146.90,987.58,keep
5,12,6,1,2880.22,2880.22,2053.15,827.06,keep
5,12,7,0,3285.45,3285.45,2146.90,1138.54,keep
5,12,7,1,3049.83,3049.83,2053.15,996.68,keep
5,12,8,0,3424.66,3424.66,2232.33,1192.33,keep
5,12,8,1,3268.03,3268.03,2092.45,1175.58,keep
5,12,9,0,3759.41,3759.41,2232.33,1527.08,keep
5,12,9,1,3551.10,3551.10,2092.45,1458.65,keep
5,13,0,0,2154.98,2077.52,2154.98,-77.46,replace
5,13,0,1,2056.87,1872.45,2056.87,-184.41,replace
5,13,3,0,2594.92,2594.92,2154.98,439.94,keep
5,13,3,1,2350.28,2350.28,2056.87,293.42,keep
5,13,4,0,2764.86,2764.86,2154.98,609.88,keep
5,13,4,1,2519.19,2519.19,2056.87,462.32,keep
5,13,5,0,2935.11,2935.11,2154.98,780.13,keep
5,13,5,1,2689.19,2689.19,2056.87,632.32,keep
5,13,6,0,3103.98,3103.98,2154.98,949.00,keep
5,13,6,1,2861.07,2861.07,2056.87,804.21,keep
5,13,7,0,3268.91,3268.91,2154.98,1113.93,keep
5,13,7,1,3042.28,3042.28,2056.87,985.41,keep
5,13,8,0,3424.66,3424.66,2232.33,1192.33,keep
5,13,8,1,3268.03,3268.03,2092.45,1175.58,keep
5,13,9,0,3759.40,3759.40,2232.33,1527.08,keep
5,13,9,1,3551.10,3551.10,2092.45,1458.65,keep
5,14,0,0,2162.41,2068.56,2162.41,-93.85,replace
5,14,0,1,2060.29,1870.71,2060.29,-189.58,replace
5,14,4,0,2716.50,2716.50,2162.41,554.09,keep
5,14,4,1,2482.09,2482.09,2060.29,421.80,keep
5,14,5,0,2896.15,2896.15,2162.41,733.74,keep
5,14,5,1,2661.29,2661.29,2060.29,601.00,keep
5,14,6,0,3075.97,3075.97,2162.41,913.56,keep
5,14,6,1,2843.51,2843.51,2060.29,783.23,keep
5,14,7,0,3253.69,3253.69,2162.41,1091.28,keep
5,14,7,1,3035.34,3035.34,2060.29,975.05,keep
5,14,8,0,3424.66,3424.66,2232.33,1192.33,keep
5,14,8,1,3268.03,3268.03,2092.45,1175.58,keep
5,14,9,0,3759.40,3759.40,2232.33,1527.08,keep
5,14,9,1,3551.10,3551.10,2092.45,1458.65,keep
5,15,0,0,2169.22,2060.33,2169.22,-108.89,replace
5,15,0,1,2063.42,1869.09,2063.42,-194.33,replace
5,15,5,0,2860.56,2860.56,2169.22,691.34,keep
5,15,5,1,2635.82,2635.82,2063.42,572.40,keep
5,15,6,0,3050.35,3050.35,2169.22,881.13,keep
5,15,6,1,2827.46,2827.46,2063.42,764.04,keep
5,15,7,0,3239.76,3239.76,2169.22,1070.54,keep
5,15,7,1,3028.98,3028.98,2063.42,965.56,keep
5,15,8,0,3424.66,3424.66,2232.33,1192.33,keep
5,15,8,1,3268.03,3268.03,2092.45,1175.58,keep
5,15,9,0,3759.40,3759.40,2232.33,1527.08,keep
5,15,9,1,3551.10,3551.10,2092.45,1458.65,keep
5,16,0,0,2175.44,2052.81,2175.44,-122.63,replace
5,16,0,1,2066.28,1867.61,2066.28,-198.67,replace
5,16,6,0,3026.99,3026.99,2175.44,851.55,keep
5,16,6,1,2812.82,2812.82,2066.28,746.54,keep
5,16,7,0,3227.03,3227.03,2175.44,1051.59,keep
5,16,7,1,3023.17,3023.17,2066.28,956.89,keep
5,16,8,0,3424.65,3424.65,2232.33,1192.33,keep
5,16,8,1,3268.03,3268.03,2092.45,1175.58,keep
5,16,9,0,3759.40,3759.40,2232.33,1527.08,keep
5,16,9,1,3551.10,3551.10,2092.45,1458.65,keep
5,17,0,0,2181.10,2045.94,2181.10,-135.16,replace
5,17,0,1,2068.88,1866.24,2068.88,-202.64,replace
5,17,7,0,3215.45,3215.45,2181.10,1034.35,keep
5,17,7,1,3017.88,3017.88,2068.88,949.00,keep
5,17,8,0,3424.65,3424.65,2232.33,1192.33,keep
5,17,8,1,3268.03,3268.03,2092.45,1175.58,keep
5,17,9,0,3759.40,3759.40,2232.33,1527.08,keep
