parity,mac,mip,cm,V,Q_keep,Q_replace,cow_value,action
5,18,9,1,5555.48,5555.48,4611.63,943.84,keep
5,19,0,0,4696.88,4597.19,4696.88,-99.69,replace
5,19,0,1,4595.87,4387.90,4595.87,-207.97,replace
5,19,9,0,5784.44,5784.44,4731.16,1053.28,keep
5,19,9,1,5555.48,5555.48,4611.63,943.84,keep
5,20,0,0,4832.58,4832.58,4700.37,132.20,keep
5,20,0,1,4640.96,4640.96,4597.47,43.49,keep
6,1,0,0,5420.40,5420.40,4685.98,734.42,keep
6,1,0,1,4941.39,4941.39,4608.10,333.28,keep
6,2,0,0,5349.17,5349.17,4626.12,723.05,keep
6,2,0,1,4829.60,4829.60,4570.89,258.71,keep
6,3,0,0,5216.58,5216.58,4605.42,611.16,keep
6,3,0,1,4689.95,4689.95,4557.12,132.84,keep
6,4,0,0,5039.74,5039.74,4601.47,438.27,keep
6,4,0,1,4564.54,4564.54,4553.44,11.10,keep
6,4,1,0,5364.25,5364.25,4601.47,762.78,keep
6,4,1,1,4874.32,4874.32,4553.44,320.88,keep
6,5,0,0,4883.24,4883.24,4605.10,278.14,keep
6,5,0,1,4554.29,4461.08,4554.29,-93.21,replace
6,5,1,0,5185.63,5185.63,4605.10,580.53,keep
6,5,1,1,4719.01,4719.01,4554.29,164.72,keep
6,5,2,0,5267.96,5267.96,4605.10,662.86,keep
6,5,2,1,4800.64,4800.64,4554.29,246.35,keep
6,6,0,0,4758.84,4758.84,4612.07,146.77,keep
6,6,0,1,4557.13,4386.48,4557.13,-170.65,replace
6,6,1,0,5011.94,5011.94,4612.07,399.87,keep
6,6,1,1,4576.02,4576.02,4557.13,18.89,keep
6,6,2,0,5109.40,5109.40,4612.07,497.34,keep
6,6,2,1,4666.99,4666.99,4557.13,109.86,keep
6,6,3,0,5196.53,5196.53,4612.07,584.46,keep
6,6,3,1,4753.53,4753.53,4557.13,196.39,keep
6,7,0,0,4672.65,4672.65,4620.36,52.29,keep
6,7,0,1,4560.79,4339.88,4560.79,-220.91,replace
6,7,1,0,4857.63,4857.63,4620.36,237.27,keep
6,7,1,1,4560.79,4478.60,4560.79,-82.19,replace
6,7,2,0,4957.19,4957.19,4620.36,336.83,keep
6,7,2,1,4560.79,4547.00,4560.79,-13.79,replace
6,7,3,0,5061.58,5061.58,4620.36,441.22,keep
6,7,3,1,4643.67,4643.67,4560.79,82.88,keep
6,7,4,0,5153.76,5153.76,4620.36,533.40,keep
6,7,4,1,4735.74,4735.74,4560.79,174.95,keep
6,8,0,0,4633.12,4633.12,4629.01,4.11,keep
6,8,0,1,4564.70,4323.74,4564.70,-240.96,replace
6,8,1,0,4712.72,4712.72,4629.01,83.71,keep
6,8,1,1,4564.70,4387.61,4564.70,-177.09,replace
6,8,2,0,4820.43,4820.43,4629.01,191.42,keep
6,8,2,1,4564.70,4461.61,4564.70,-103.09,replace
6,8,3,0,4932.48,4932.48,4629.01,303.47,keep
6,8,3,1,4564.70,4539.19,4564.70,-25.51,replace
6,8,4,0,5044.47,5044.47,4629.01,415.45,keep
6,8,4,1,4650.82,4650.82,4564.70,86.11,keep
6,8,5,0,5141.87,5141.87,4629.01,512.85,keep
6,8,5,1,4750.01,4750.01,4564.70,185.31,keep
6,9,0,0,4637.56,4609.06,4637.56,-28.49,replace
6,9,0,1,4568.60,4315.55,4568.60,-253.05,replace
6,9,1,0,4638.91,4638.91,4637.56,1.36,keep
6,9,1,1,4568.60,4345.21,4568.60,-223.39,replace
6,9,2,0,4693.73,4693.73,4637.56,56.18,keep
6,9,2,1,4568.60,4382.87,4568.60,-185.73,replace
6,9,3,0,4814.95,4814.95,4637.56,177.39,keep
6,9,3,1,4568.60,4466.14,4568.60,-102.45,replace
6,9,4,0,4940.91,4940.91,4637.56,303.36,keep
6,9,4,1,4570.68,4570.68,4568.60,2.08,keep
6,9,5,0,5059.30,5059.30,4637.56,421.74,keep
6,9,5,1,4690.39,4690.39,4568.60,121.79,keep
6,9,6,0,5161.80,5161.80,4637.56,524.25,keep
6,9,6,1,4801.78,4801.78,4568.60,233.18,keep
6,10,0,0,4645.75,4586.33,4645.75,-59.42,replace
6,10,0,1,4572.35,4307.82,4572.35,-264.53,replace
6,10,1,0,4645.75,4616.18,4645.75,-29.56,replace
6,10,1,1,4572.35,4337.48,4572.35,-234.87,replace
6,10,2,0,4645.75,4616.18,4645.75,-29.56,replace
6,10,2,1,4572.35,4337.48,4572.35,-234.87,replace
6,10,3,0,4707.44,4707.44,4645.75,61.69,keep
6,10,3,1,4572.35,4400.17,4572.35,-172.18,replace
6,10,4,0,4843.85,4843.85,4645.75,198.11,keep
6,10,4,1,4572.35,4495.79,4572.35,-76.56,replace
6,10,5,0,4981.65,4981.65,4645.75,335.90,keep
6,10,5,1,4634.47,4634.47,4572.35,62.11,keep
6,10,6,0,5106.42,5106.42,4645.75,460.68,keep
6,10,6,1,4766.90,4766.90,4572.35,194.54,keep
6,10,7,0,5212.76,5212.76,4645.75,567.01,keep
6,10,7,1,4908.29,4908.29,4572.35,335.94,keep
6,11,0,0,4653.47,4594.80,4653.47,-58.67,replace
6,11,0,1,4575.90,4330.20,4575.90,-245.70,replace
6,11,1,0,4653.47,4594.80,4653.47,-58.67,replace
6,11,1,1,4575.90,4330.20,4575.90,-245.70,replace
6,11,2,0,4653.47,4594.80,4653.47,-58.67,replace
6,11,2,1,4575.90,4330.20,4575.90,-245.70,replace
6,11,3,0,4653.47,4607.97,4653.47,-45.49,replace
6,11,3,1,4575.90,4339.25,4575.90,-236.65,replace
6,11,4,0,4756.17,4756.17,4653.47,102.70,keep
6,11,4,1,4575.90,4441.06,4575.90,-134.84,replace
6,11,5,0,4909.27,4909.27,4653.47,255.80,keep
6,11,5,1,4582.44,4582.44,4575.90,6.54,keep
6,11,6,0,5054.65,5054.65,4653.47,401.18,keep
6,11,6,1,4734.33,4734.33,4575.90,158.43,keep
6,11,7,0,5184.78,5184.78,4653.47,531.31,keep
6,11,7,1,4895.52,4895.52,4575.90,319.62,keep
6,11,8,0,5289.39,5289.39,4731.17,558.22,keep
6,11,8,1,5131.40,5131.40,4611.64,519.75,keep
6,12,0,0,4660.67,4574.86,4660.67,-85.81,replace
6,12,0,1,4579.21,4323.39,4579.21,-255.82,replace
6,12,2,0,4660.67,4574.86,4660.67,-85.81,replace
6,12,2,1,4579.21,4323.39,4579.21,-255.82,replace
6,12,3,0,4660.67,4574.86,4660.67,-85.81,replace
6,12,3,1,4579.21,4323.39,4579.21,-255.82,replace
6,12,4,0,4675.50,4675.50,4660.67,14.83,keep
6,12,4,1,4579.21,4392.53,4579.21,-186.68,replace
6,12,5,0,4842.27,4842.27,4660.67,181.60,keep
6,12,5,1,4579.21,4534.36,4579.21,-44.85,replace
6,12,6,0,5006.60,5006.60,4660.67,345.93,keep
6,12,6,1,4704.14,4704.14,4579.21,124.93,keep
6,12,7,0,5158.75,5158.75,4660.67,498.08,keep
6,12,7,1,4883.64,4883.64,4579.21,304.43,keep
6,12,8,0,5289.39,5289.39,4731.16,558.22,keep
6,12,8,1,5131.39,5131.39,4611.64,519.75,keep
6,12,9,0,5700.93,5700.93,4731.16,969.77,keep
6,12,9,1,5473.95,5473.95,4611.64,862.32,keep
6,13,0,0,4667.33,4556.40,4667.33,-110.94,replace
6,13,0,1,4582.27,4317.08,4582.27,-265.19,replace
6,13,3,0,4667.33,4556.40,4667.33,-110.94,replace
6,13,3,1,4582.27,4317.08,4582.27,-265.19,replace
6,13,4,0,4667.33,4601.34,4667.33,-65.99,replace
6,13,4,1,4582.27,4347.96,4582.27,-234.32,replace
6,13,5,0,4780.59,4780.59,4667.33,113.26,keep
6,13,5,1,4582.27,4490.14,4582.27,-92.13,replace
6,13,6,0,4962.27,4962.27,4667.33,294.94,keep
6,13,6,1,4676.32,4676.32,4582.27,94.05,keep
6,13,7,0,5134.67,5134.67,4667.33,467.34,keep
6,13,7,1,4872.65,4872.65,4582.27,290.38,keep
6,13,8,0,5289.38,5289.38,4731.16,558.22,keep
6,13,8,1,5131.39,5131.39,4611.64,519.75,keep
6,13,9,0,5700.93,5700.93,4731.16,969.77,keep
6,13,9,1,5473.95,5473.95,4611.64,862.32,keep
6,14,0,0,4673.47,4539.39,4673.47,-134.07,replace
6,14,0,1,4585.10,4311.26,4585.10,-273.84,replace
6,14,4,0,4673.47,4539.39,4673.47,-134.07,replace
6,14,4,1,4585.10,4311.26,4585.10,-273.84,replace
6,14,5,0,4724.04,4724.04,4673.47,50.58,keep
6,14,5,1,4585.10,4449.64,4585.10,-135.45,replace
6,14,6,0,4921.58,4921.58,4673.47,248.11,keep
6,14,6,1,4650.79,4650.79,4585.10,65.70,keep
6,14,7,0,5112.53,5112.53,4673.47,439.06,keep
6,14,7,1,4862.55,4862.55,4585.10,277.46,keep
6,14,8,0,5289.38,5289.38,4731.16,558.22,keep
6,14,8,1,5131.38,5131.38,4611.64,519.75,keep
6,14,9,0,5700.93,5700.93,4731.16,969.77,keep
6,14,9,1,5473.95,5473.95,4611.64,862.32,keep
6,15,0,0,4679.08,4523.80,4679.08,-155.29,replace
6,15,0,1,4587.68,4305.91,4587.68,-281.77,replace
6,15,5,0,4679.08,4672.39,4679.08,-6.70,replace
6,15,5,1,4587.68,4412.67,4587.68,-175.01,replace
6,15,6,0,4884.35,4884.35,4679.08,205.27,keep
6,15,6,1,4627.45,4627.45,4587.68,39.77,keep
6,15,7,0,5092.24,5092.24,4679.08,413.15,keep
6,15,7,1,4853.30,4853.30,4587.68,265.62,keep
6,15,8,0,5289.38,5289.38,4731.16,558.22,keep
6,15,8,1,5131.38,5131.38,4611.63,519.75,keep
6,15,9,0,5700.93,5700.93,4731.16,969.77,keep
6,15,9,1,5473.95,5473.95,4611.63,862.32,keep
6,16,0,0,4684.22,4509.55,4684.22,-174.67,replace
6,16,0,1,4590.04,4301.02,4590.04,-289.02,replace
6,16,6,0,4850.41,4850.41,4684.22,166.19,keep
6,16,6,1,4606.18,4606.18,4590.04,16.14,keep
6,16,7,0,5073.72,5073.72,4684.22,389.50,keep
6,16,7,1,4844.85,4844.85,4590.04,254.81,keep
6,16,8,0,5289.38,5289.38,4731.16,558.22,keep
6,16,8,1,5131.38,5131.38,4611.63,519.75,keep
6,16,9,0,5700.93,5700.93,4731.16,969.77,keep
6,16,9,1,5473.95,5473.95,4611.63,862.32,keep
6,17,0,0,4688.89,4496.57,4688.89,-192.32,replace
6,17,0,1,4592.19,4296.56,4592.19,-295.63,replace
6,17,7,0,5056.85,5056.85,4688.89,367.96,keep
6,17,7,1,4837.15,4837.15,4592.19,244.96,keep
6,17,8,0,5289.38,5289.38,4731.16,558.22,keep
6,17,8,1,5131.38,5131.38,4611.63,519.75,keep
6,17,9,0,5700.93,5700.93,4731.16,969.77,keep
6,17,9,1,5473.95,5473.95,4611.63,862.32,keep
6,18,0,0,4693.13,4484.77,4693.13,-208.37,replace
6,18,0,1,4594.14,4292.50,4594.14,-301.64,replace
6,18,8,0,5289.38,5289.38,4731.16,558.22,keep
6,18,8,1,5131.38,5131.38,4611.63,519.75,keep
6,18,9,0,5700.93,5700.93,4731.16,969.77,keep
6,18,9,1,5473.95,5473.95,4611.63,862.32,keep
6,19,0,0,4696.98,4591.51,4696.98,-105.47,replace
6,19,0,1,4595.91,4380.75,4595.91,-215.16,replace
6,19,9,0,5700.93,5700.93,4731.16,969.77,keep
6,19,9,1,5473.95,5473.95,4611.63,862.32,keep
6,20,0,0,4830.15,4830.15,4700.46,129.69,keep
6,20,0,1,4636.34,4636.34,4597.51,38.83,keep
7,1,0,0,5337.21,5337.21,4686.71,650.50,keep
7,1,0,1,4866.75,4866.75,4608.44,258.31,keep
7,2,0,0,5268.44,5268.44,4627.25,641.19,keep
7,2,0,1,4760.62,4760.62,4571.42,189.21,keep
7,3,0,0,5138.53,5138.53,4606.68,531.86,keep
7,3,0,1,4634.11,4634.11,4557.70,76.41,keep
7,4,0,0,4977.34,4977.34,4602.74,374.60,keep
7,4,0,1,4554.02,4523.03,4554.02,-30.99,replace
7,4,1,0,5265.57,5265.57,4602.74,662.83,keep
7,4,1,1,4782.95,4782.95,4554.02,228.93,keep
7,5,0,0,4838.31,4838.31,4606.32,231.99,keep
7,5,0,1,4554.85,4433.82,4554.85,-121.03,replace
7,5,1,0,5089.74,5089.74,4606.32,483.41,keep
7,5,1,1,4630.36,4630.36,4554.85,75.51,keep
7,5,2,0,5171.32,5171.32,4606.32,565.00,keep
7,5,2,1,4710.91,4710.91,4554.85,156.06,keep
7,6,0,0,4729.00,4729.00,4613.21,115.79,keep
7,6,0,1,4557.66,4369.67,4557.66,-187.99,replace
7,6,1,0,4933.53,4933.53,4613.21,320.32,keep
7,6,1,1,4557.66,4524.07,4557.66,-33.59,replace
7,6,2,0,5015.19,5015.19,4613.21,401.98,keep
7,6,2,1,4580.52,4580.52,4557.66,22.86,keep
7,6,3,0,5101.63,5101.63,4613.21,488.42,keep
7,6,3,1,4665.10,4665.10,4557.66,107.44,keep
7,7,0,0,4657.70,4657.70,4621.42,36.28,keep
7,7,0,1,4561.28,4332.20,4561.28,-229.08,replace
7,7,1,0,4785.22,4785.22,4621.42,163.80,keep
7,7,1,1,4561.28,4430.18,4561.28,-131.10,replace
7,7,2,0,4875.98,4875.98,4621.42,254.56,keep
7,7,2,1,4561.28,4492.92,4561.28,-68.36,replace
7,7,3,0,4968.48,4968.48,4621.42,347.06,keep
7,7,3,1,4561.28,4556.86,4561.28,-4.41,replace
7,7,4,0,5060.25,5060.25,4621.42,438.83,keep
7,7,4,1,4648.23,4648.23,4561.28,86.95,keep
7,8,0,0,4629.99,4629.55,4629.99,-0.44,replace
7,8,0,1,4565.15,4322.15,4565.15,-243.00,replace
7,8,1,0,4659.40,4659.40,4629.99,29.41,keep
7,8,1,1,4565.15,4351.80,4565.15,-213.35,replace
7,8,2,0,4744.75,4744.75,4629.99,114.76,keep
7,8,2,1,4565.15,4410.81,4565.15,-154.35,replace
7,8,3,0,4847.56,4847.56,4629.99,217.56,keep
7,8,3,1,4565.15,4481.88,4565.15,-83.27,replace
7,8,4,0,4952.34,4952.34,4629.99,322.34,keep
7,8,4,1,4565.15,4564.30,4565.15,-0.85,replace
7,8,5,0,5049.38,5049.38,4629.99,419.38,keep
7,8,5,1,4662.94,4662.94,4565.15,97.79,keep
7,9,0,0,4638.45,4605.87,4638.45,-32.58,replace
7,9,0,1,4569.01,4314.12,4569.01,-254.89,replace
7,9,1,0,4638.45,4635.71,4638.45,-2.74,replace
7,9,1,1,4569.01,4343.77,4569.01,-225.24,replace
7,9,2,0,4638.45,4635.71,4638.45,-2.74,replace
7,9,2,1,4569.01,4343.77,4569.01,-225.24,replace
7,9,3,0,4735.13,4735.13,4638.45,96.68,keep
7,9,3,1,4569.01,4412.50,4569.01,-156.51,replace
7,9,4,0,4851.59,4851.59,4638.45,213.14,keep
7,9,4,1,4569.01,4493.01,4569.01,-76.01,replace
7,9,5,0,4967.81,4967.81,4638.45,329.36,keep
7,9,5,1,4603.97,4603.97,4569.01,34.96,keep
7,9,6,0,5069.92,5069.92,4638.45,431.47,keep
7,9,6,1,4714.53,4714.53,4569.01,145.52,keep
7,10,0,0,4646.56,4583.33,4646.56,-63.23,replace
7,10,0,1,4572.73,4306.47,4572.73,-266.26,replace
7,10,1,0,4646.56,4613.18,4646.56,-33.38,replace
7,10,1,1,4572.73,4336.12,4572.73,-236.61,replace
7,10,2,0,4646.56,4613.18,4646.56,-33.38,replace
7,10,2,1,4572.73,4336.12,4572.73,-236.61,replace
7,10,3,0,4646.56,4629.99,4646.56,-16.57,replace
7,10,3,1,4572.73,4347.74,4572.73,-224.99,replace
7,10,4,0,4759.18,4759.18,4646.56,112.62,keep
7,10,4,1,4572.73,4437.05,4572.73,-135.68,replace
7,10,5,0,4891.10,4891.10,4646.56,244.53,keep
7,10,5,1,4572.73,4548.66,4572.73,-24.07,replace
7,10,6,0,5015.17,5015.17,4646.56,368.60,keep
7,10,6,1,4679.99,4679.99,4572.73,107.26,keep
7,10,7,0,5120.94,5120.94,4646.56,474.38,keep
7,10,7,1,4819.97,4819.97,4572.73,247.24,keep
7,11,0,0,4654.21,4591.98,4654.21,-62.23,replace
7,11,0,1,4576.24,4328.91,4576.24,-247.33,replace
7,11,1,0,4654.21,4591.98,4654.21,-62.23,replace
7,11,1,1,4576.24,4328.91,4576.24,-247.33,replace
7,11,2,0,4654.21,4591.98,4654.21,-62.23,replace
7,11,2,1,4576.24,4328.91,4576.24,-247.33,replace
7,11,3,0,4654.21,4591.98,4654.21,-62.23,replace
7,11,3,1,4576.24,4328.91,4576.24,-247.33,replace
7,11,4,0,4673.26,4673.26,4654.21,19.05,keep
7,11,4,1,4576.24,4385.10,4576.24,-191.14,replace
7,11,5,0,4819.60,4819.60,4654.21,165.39,keep
7,11,5,1,4576.24,4497.21,4576.24,-79.03,replace
7,11,6,0,4963.97,4963.97,4654.21,309.76,keep
7,11,6,1,4647.75,4647.75,4576.24,71.51,keep
7,11,7,0,5093.24,5093.24,4654.21,439.03,keep
7,11,7,1,4807.32,4807.32,4576.24,231.08,keep
7,11,8,0,5196.51,5196.51,4731.17,465.34,keep
7,11,8,1,5041.48,5041.48,4611.64,429.83,keep
7,12,0,0,4661.34,4572.22,4661.34,-89.13,replace
7,12,0,1,4579.52,4322.17,4579.52,-257.35,replace
7,12,2,0,4661.34,4572.22,4661.34,-89.13,replace
7,12,2,1,4579.52,4322.17,4579.52,-257.35,replace
7,12,3,0,4661.34,4572.22,4661.34,-89.13,replace
7,12,3,1,4579.52,4322.17,4579.52,-257.35,replace
7,12,4,0,4661.34,4594.99,4661.34,-66.35,replace
7,12,4,1,4579.52,4337.92,4579.52,-241.60,replace
7,12,5,0,4753.41,4753.41,4661.34,92.07,keep
7,12,5,1,4579.52,4449.65,4579.52,-129.87,replace
7,12,6,0,4916.47,4916.47,4661.34,255.12,keep
7,12,6,1,4617.87,4617.87,4579.52,38.35,keep
7,12,7,0,5067.45,5067.45,4661.34,406.11,keep
7,12,7,1,4795.56,4795.56,4579.52,216.04,keep
7,12,8,0,5196.50,5196.50,4731.16,465.34,keep
7,12,8,1,5041.47,5041.47,4611.64,429.83,keep
7,12,9,0,5604.04,5604.04,4731.16,872.87,keep
7,12,9,1,5382.70,5382.70,4611.64,771.06,keep
7,13,0,0,4667.94,4553.91,4667.94,-114.03,replace
7,13,0,1,4582.56,4315.92,4582.56,-266.63,replace
7,13,3,0,4667.94,4553.91,4667.94,-114.03,replace
7,13,3,1,4582.56,4315.92,4582.56,-266.63,replace
7,13,4,0,4667.94,4553.91,4667.94,-114.03,replace
7,13,4,1,4582.56,4315.92,4582.56,-266.63,replace
7,13,5,0,4693.74,4693.74,4667.94,25.80,keep
7,13,5,1,4582.56,4412.59,4582.56,-169.97,replace
7,13,6,0,4872.64,4872.64,4667.94,204.70,keep
7,13,6,1,4590.32,4590.32,4582.56,7.77,keep
7,13,7,0,5043.61,5043.61,4667.94,375.67,keep
7,13,7,1,4784.68,4784.68,4582.56,202.13,keep
7,13,8,0,5196.50,5196.50,4731.16,465.34,keep
7,13,8,1,5041.47,5041.47,4611.64,429.83,keep
7,13,9,0,5604.03,5604.03,4731.16,872.87,keep
7,13,9,1,5382.70,5382.70,4611.64,771.06,keep
7,14,0,0,4674.02,4537.06,4674.02,-136.96,replace
7,14,0,1,4585.35,4310.16,4585.35,-275.19,replace
7,14,4,0,4674.02,4537.06,4674.02,-136.96,replace
7,14,4,1,4585.35,4310.16,4585.35,-275.19,replace
7,14,5,0,4674.02,4639.48,4674.02,-34.54,replace
7,14,5,1,4585.35,4380.97,4585.35,-204.38,replace
7,14,6,0,4832.41,4832.41,4674.02,158.39,keep
7,14,6,1,4585.35,4565.05,4585.35,-20.30,replace
7,14,7,0,5021.68,5021.68,4674.02,347.67,keep
7,14,7,1,4774.68,4774.68,4585.35,189.33,keep
7,14,8,0,5196.50,5196.50,4731.16,465.34,keep
7,14,8,1,5041.46,5041.46,4611.64,429.83,keep
7,14,9,0,5604.03,5604.03,4731.16,872.87,keep
7,14,9,1,5382.70,5382.70,4611.64,771.06,keep
7,15,0,0,4679.58,4521.60,4679.58,-157.98,replace
7,15,0,1,4587.91,4304.87,4587.91,-283.04,replace
7,15,5,0,4679.58,4589.91,4679.58,-89.67,replace
7,15,5,1,4587.91,4352.09,4587.91,-235.82,replace
7,15,6,0,4795.60,4795.60,4679.58,116.02,keep
7,15,6,1,4587.91,4541.94,4587.91,-45.97,replace
7,15,7,0,5001.59,5001.59,4679.58,322.01,keep
7,15,7,1,4765.52,4765.52,4587.91,177.61,keep
7,15,8,0,5196.50,5196.50,4731.16,465.34,keep
7,15,8,1,5041.46,5041.46,4611.63,429.83,keep
7,15,9,0,5604.03,5604.03,4731.16,872.87,keep
7,15,9,1,5382.70,5382.70,4611.63,771.06,keep
7,16,0,0,4684.66,4507.47,4684.66,-177.19,replace
7,16,0,1,4590.25,4300.02,4590.25,-290.22,replace
7,16,6,0,4762.04,4762.04,4684.66,77.38,keep
7,16,6,1,4590.25,4520.88,4590.25,-69.37,replace
7,16,7,0,4983.25,4983.25,4684.66,298.59,keep
7,16,7,1,4757.15,4757.15,4590.25,166.90,keep
7,16,8,0,5196.50,5196.50,4731.16,465.34,keep
7,16,8,1,5041.46,5041.46,4611.63,429.83,keep
7,16,9,0,5604.03,5604.03,4731.16,872.87,keep
7,16,9,1,5382.70,5382.70,4611.63,771.06,keep
7,17,0,0,4689.29,4494.60,4689.29,-194.69,replace
7,17,0,1,4592.37,4295.61,4592.37,-296.77,replace
7,17,7,0,4966.55,4966.55,4689.29,277.26,keep
7,17,7,1,4749.53,4749.53,4592.37,157.16,keep
7,17,8,0,5196.50,5196.50,4731.16,465.34,keep
7,17,8,1,5041.46,5041.46,4611.63,429.83,keep
7,17,9,0,5604.03,5604.03,4731.16,872.87,keep
7,17,9,1,5382.70,5382.70,4611.63,771.06,keep
7,18,0,0,4693.49,4482.91,4693.49,-210.59,replace
7,18,0,1,4594.31,4291.59,4594.31,-302.72,replace
7,18,8,0,5196.50,5196.50,4731.16,465.34,keep
7,18,8,1,5041.46,5041.46,4611.63,429.83,keep
7,18,9,0,5604.03,5604.03,4731.16,872.87,keep
7,18,9,1,5382.70,5382.70,4611.63,771.06,keep
7,19,0,0,4697.30,4587.66,4697.30,-109.64,replace
7,19,0,1,4596.06,4378.42,4596.06,-217.65,replace
7,19,9,0,5604.03,5604.03,4731.16,872.87,keep
7,19,9,1,5382.70,5382.70,4611.63,771.06,keep
7,20,0,0,4828.78,4828.78,4700.75,128.03,keep
7,20,0,1,4635.20,4635.20,4597.65,37.55,keep
8,1,0,0,5237.26,5237.26,4688.04,549.22,keep
8,1,0,1,4777.42,4777.42,4609.05,168.37,keep
8,2,0,0,5174.46,5174.46,4629.30,545.15,keep
8,2,0,1,4681.37,4681.37,4572.36,109.01,keep
8,3,0,0,5051.20,5051.20,4608.95,442.26,keep
8,3,0,1,4574.72,4574.72,4558.74,15.98,keep
8,4,0,0,4911.10,4911.10,4605.02,306.08,keep
8,4,0,1,4555.07,4479.46,4555.07,-75.61,replace
8,4,1,0,5144.51,5144.51,4605.02,539.50,keep
8,4,1,1,4671.53,4671.53,4555.07,116.46,keep
8,5,0,0,4791.41,4791.41,4608.51,182.90,keep
8,5,0,1,4555.86,4405.65,4555.86,-150.21,replace
8,5,1,0,4991.34,4991.34,4608.51,382.83,keep
8,5,1,1,4558.09,4558.09,4555.86,2.23,keep
8,5,2,0,5055.91,5055.91,4608.51,447.40,keep
8,5,2,1,4605.19,4605.19,4555.86,49.33,keep
8,6,0,0,4701.25,4701.25,4615.27,85.98,keep
8,6,0,1,4558.61,4354.13,4558.61,-204.47,replace
8,6,1,0,4844.21,4844.21,4615.27,228.94,keep
8,6,1,1,4558.61,4463.91,4558.61,-94.69,replace
8,6,2,0,4918.25,4918.25,4615.27,302.98,keep
8,6,2,1,4558.61,4515.44,4558.61,-43.17,replace
8,6,3,0,4991.35,4991.35,4615.27,376.08,keep
8,6,3,1,4566.30,4566.30,4558.61,7.70,keep
8,7,0,0,4649.56,4649.56,4623.33,26.22,keep
8,7,0,1,4562.16,4327.72,4562.16,-234.43,replace
8,7,1,0,4702.32,4702.32,4623.33,78.99,keep
8,7,1,1,4562.16,4373.80,4562.16,-188.36,replace
8,7,2,0,4786.05,4786.05,4623.33,162.72,keep
8,7,2,1,4562.16,4432.06,4562.16,-130.09,replace
8,7,3,0,4870.56,4870.56,4623.33,247.23,keep
8,7,3,1,4562.16,4490.87,4562.16,-71.29,replace
8,7,4,0,4953.99,4953.99,4623.33,330.66,keep
8,7,4,1,4562.16,4549.43,4562.16,-12.73,replace
8,8,0,0,4631.75,4623.21,4631.75,-8.54,replace
8,8,0,1,4565.96,4318.48,4565.96,-247.48,replace
8,8,1,0,4653.04,4653.04,4631.75,21.29,keep
8,8,1,1,4565.96,4348.10,4565.96,-217.86,replace
8,8,2,0,4660.48,4660.48,4631.75,28.73,keep
8,8,2,1,4565.96,4353.28,4565.96,-212.68,replace
8,8,3,0,4756.04,4756.04,4631.75,124.29,keep
8,8,3,1,4565.96,4419.77,4565.96,-146.19,replace
8,8,4,0,4852.49,4852.49,4631.75,220.74,keep
8,8,4,1,4565.96,4486.89,4565.96,-79.07,replace
8,8,5,0,4947.57,4947.57,4631.75,315.82,keep
8,8,5,1,4567.76,4567.76,4565.96,1.80,keep
8,9,0,0,4640.06,4599.92,4640.06,-40.14,replace
8,9,0,1,4569.75,4310.60,4569.75,-259.16,replace
8,9,1,0,4640.06,4629.75,4640.06,-10.31,replace
8,9,1,1,4569.75,4340.22,4569.75,-229.54,replace
8,9,2,0,4640.06,4629.75,4640.06,-10.31,replace
8,9,2,1,4569.75,4340.22,4569.75,-229.54,replace
8,9,3,0,4648.55,4648.55,4640.06,8.49,keep
8,9,3,1,4569.75,4353.30,4569.75,-216.46,replace
8,9,4,0,4757.62,4757.62,4640.06,117.56,keep
8,9,4,1,4569.75,4429.19,4569.75,-140.56,replace
8,9,5,0,4867.70,4867.70,4640.06,227.63,keep
8,9,5,1,4569.75,4509.97,4569.75,-59.78,replace
8,9,6,0,4972.10,4972.10,4640.06,332.04,keep
8,9,6,1,4622.19,4622.19,4569.75,52.44,keep
8,10,0,0,4648.03,4577.76,4648.03,-70.27,replace
8,10,0,1,4573.41,4303.09,4573.41,-270.32,replace
8,10,1,0,4648.03,4607.60,4648.03,-40.44,replace
8,10,1,1,4573.41,4332.71,4573.41,-240.70,replace
8,10,2,0,4648.03,4607.60,4648.03,-40.44,replace
8,10,2,1,4573.41,4332.71,4573.41,-240.70,replace
8,10,3,0,4648.03,4607.60,4648.03,-40.44,replace
8,10,3,1,4573.41,4332.71,4573.41,-240.70,replace
8,10,4,0,4669.49,4669.49,4648.03,21.45,keep
8,10,4,1,4573.41,4375.78,4573.41,-197.63,replace
8,10,5,0,4793.97,4793.97,4648.03,145.93,keep
8,10,5,1,4573.41,4462.39,4573.41,-111.01,replace
8,10,6,0,4918.43,4918.43,4648.03,270.40,keep
8,10,6,1,4588.30,4588.30,4573.41,14.90,keep
8,10,7,0,5026.55,5026.55,4648.03,378.52,keep
8,10,7,1,4729.33,4729.33,4573.41,155.93,keep
8,11,0,0,4655.55,4586.76,4655.55,-68.79,replace
8,11,0,1,4576.86,4325.64,4576.86,-251.22,replace
8,11,1,0,4655.55,4586.76,4655.55,-68.79,replace
8,11,1,1,4576.86,4325.64,4576.86,-251.22,replace
8,11,2,0,4655.55,4586.76,4655.55,-68.79,replace
8,11,2,1,4576.86,4325.64,4576.86,-251.22,replace
8,11,3,0,4655.55,4586.76,4655.55,-68.79,replace
8,11,3,1,4576.86,4325.64,4576.86,-251.22,replace
